ImagePath,Label,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65
train_nb\bcc\bcc01302.jpg,bcc,10468,12665,3030,13486,20553,23148,10914,17883,46476,27049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.33651815934387,96.60392152701885,98.79442222198645,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01303.jpg,bcc,3693,5269,2642,11210,16117,16566,6844,7069,15239,9567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.430959479676178,10.107091321923841,17.487944169168905,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01304.jpg,bcc,2228,3658,852,6952,12242,10386,3186,4041,20171,7438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.178275101062081,4.262212331165317,4.473625714861696,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01305.jpg,bcc,3260,4180,1281,7434,13329,10849,3671,4332,12620,8162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.916720601810099,7.05928975373744,9.914850555443559,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01306.jpg,bcc,4187,6618,2309,12113,17838,19935,8683,12260,22088,13030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.44227524960478,57.05312257954992,66.42498328894737,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01307.jpg,bcc,1994,3225,2318,9999,9019,11004,6223,6411,13439,6790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.384545194113466,5.503403219132299,8.423473989113944,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01308.jpg,bcc,3501,5654,2553,13085,19914,23418,9172,10992,18994,11079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.48236851319378,48.73796273700517,52.883070377404536,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01309.jpg,bcc,3133,5607,793,8021,17534,15171,3616,5971,42680,10351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99193625396556,4.787117104690767,4.918617173657015,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01310.jpg,bcc,4626,6807,4032,12333,17867,21327,10035,10263,13635,13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.692060393213723,26.66872327557852,27.357953400036077,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01311.jpg,bcc,4966,6688,1086,4994,2814,7887,3754,6996,16732,12556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.375049072138697,20.34316013963013,23.364621905802714,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01312.jpg,bcc,9722,12770,3006,11169,7277,17343,8930,15565,32315,25739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.810234060838845,59.92053761843627,69.43427516472323,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01313.jpg,bcc,1065,1602,1149,6312,8120,7763,3053,2175,9480,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.183378603486509,4.578748846141604,5.862950800538998,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01314.jpg,bcc,1087,1750,1135,5894,7534,6686,2929,2363,4734,3526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.331998217487719,4.232352597905549,4.946935776506913,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01315.jpg,bcc,498,802,320,1303,1727,2590,1062,1218,1488,1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.128106995884774,19.455329218106996,28.607962962962965,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01316.jpg,bcc,12463,16537,3400,11895,6678,18319,8899,17931,38647,33143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.319716920073425,46.17968095152204,79.85137773345076,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01317.jpg,bcc,1954,3138,1348,4368,4721,7313,3715,4045,5630,5857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.18463991769548,64.79077160493827,78.34885802469137,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01318.jpg,bcc,4932,7845,3587,12657,13638,18258,9205,9134,10894,14124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.56453914630394,21.24481957368248,43.21009771986971,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01319.jpg,bcc,956,1573,953,6895,9248,8021,3092,2186,9031,2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.645091725111142,4.342523528101094,6.2591459856338005,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01320.jpg,bcc,1389,2222,1506,8101,8349,8979,4623,4637,9177,4774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.736373860730618,3.6969649545353267,5.766233593990387,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01321.jpg,bcc,1511,2213,1520,7621,9661,8849,3987,3320,24883,4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1361738586085797,3.463668049528377,3.391160648919352,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01322.jpg,bcc,4986,6454,1753,10001,15697,17468,6929,10850,26122,13028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.19413468577916,53.781347812708894,62.57312013920573,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01323.jpg,bcc,4549,6552,4660,13584,24063,18787,9605,9784,11672,14756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.08282315992743,57.40813960890832,60.459588430646484,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01324.jpg,bcc,354,796,715,4336,4184,4388,2333,1574,1150,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.559541745801017,2.732885760061115,3.837756899277446,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01325.jpg,bcc,2265,2957,723,2976,2039,5129,2126,3656,6845,5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.09192386831276,58.10097736625515,77.47891975308643,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01326.jpg,bcc,1412,2027,938,3337,5071,6426,2572,2449,2614,3640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.633858024691364,36.43101851851852,48.874598765432104,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01327.jpg,bcc,763,1559,900,3814,6425,5154,1897,1557,1254,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8374253307727404,4.111226644314529,6.904906152850429,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01328.jpg,bcc,3789,4929,778,7208,17278,13539,2928,5770,44889,9005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.043064117391166,4.583804602701355,6.228196055130558,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01329.jpg,bcc,5412,8557,4764,20296,32616,35999,13328,15482,25229,15544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6426009825038,88.16328289955331,91.43361202771382,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01330.jpg,bcc,1011,1443,607,4835,6260,5882,1866,1816,5664,3083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.996495984042271,2.7920163609162962,3.17794883765345,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01331.jpg,bcc,7399,7523,1182,7047,4490,11975,5418,11507,29043,15558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.17607348619084,37.53826565799107,49.41647921993867,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01332.jpg,bcc,1102,1577,670,6840,8809,8161,2603,2114,10760,2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.428508525289393,3.6022292013708372,4.4394821165211305,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01333.jpg,bcc,1981,3203,1487,4619,4960,7850,3965,4315,5697,6114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.01938271604939,70.6987242798354,91.82225308641976,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01334.jpg,bcc,8843,13025,2874,12996,10658,22038,10432,16694,34047,25753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.447004742755894,68.7961941240756,78.35400375600803,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01335.jpg,bcc,1950,2912,733,7981,14462,12513,2860,3477,29422,6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.579793950068436,3.8828581735615235,6.287032223153561,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01336.jpg,bcc,5391,8550,2485,9551,7014,14059,7560,11576,21057,17209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.108425553586777,26.10844412142304,35.902967140234914,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01337.jpg,bcc,5963,9437,4608,14023,19739,23893,12038,12435,17393,18238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.494106038260355,38.1995273159397,51.03637173869219,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01338.jpg,bcc,1247,2399,1279,5524,5160,6921,3544,3777,3993,4415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.255164511029295,6.023276109030335,8.747851436089508,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01339.jpg,bcc,1482,2242,935,8655,12369,11614,3621,3736,13273,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.649815913166187,6.3441681078844345,7.971930736665642,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01340.jpg,bcc,1638,2021,589,2119,2827,3871,1506,1706,2034,3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.48289094650206,32.92815843621399,40.95,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01341.jpg,bcc,3588,6990,3318,18510,35757,33790,11753,13510,21341,14337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.74221742405755,60.77836900126262,95.45907383632718,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01342.jpg,bcc,8124,11556,2419,10716,6830,17368,8401,14659,32779,22791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.17389839679997,52.8514864879203,64.1919463336481,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01343.jpg,bcc,2190,3785,2147,7184,7771,11045,5597,5868,7650,7363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.24404502965549,22.287329308533778,25.424723339239677,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01344.jpg,bcc,2036,3664,1958,6734,7350,9819,5119,5251,6589,7246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.43176585427962,20.806512535942026,22.964967798066823,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01345.jpg,bcc,6752,10163,4287,11788,13272,17739,9654,11180,14759,20436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.99555167694087,44.92686925060213,48.89363812878651,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01346.jpg,bcc,609,1033,691,4910,5114,5802,2395,1589,7520,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.110038302793664,2.1858375155174063,2.910720538148946,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01347.jpg,bcc,6280,8479,2683,9720,8291,16829,8392,12947,25065,17678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.098563379982814,44.867035724516974,54.646754872730746,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01348.jpg,bcc,3597,5916,2750,12232,20390,21588,8915,10581,18442,12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.79314104128426,49.24174261795881,55.39426943521948,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01349.jpg,bcc,3675,5036,1496,7695,9245,15868,5458,8443,17035,9503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.105149656760286,25.351162877059704,28.05123927044319,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01350.jpg,bcc,4850,8479,3099,12569,11585,19754,9753,13122,20317,17432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.399253572982207,30.230501119375273,48.50989665672846,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01351.jpg,bcc,6051,8275,2357,9181,14524,14772,7863,12191,26979,17798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.16438901208501,58.01123619348747,68.42005750724147,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01352.jpg,bcc,3543,4387,1470,7732,10534,15894,6033,8198,15962,8983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.37538329319144,21.13729058133243,26.358876486753175,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01353.jpg,bcc,753,1682,1083,5074,5136,5972,3240,2499,2602,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3957601672166287,5.091332534032191,6.537005697673186,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01354.jpg,bcc,5947,8704,812,8944,18375,20525,3810,10607,67366,18658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.938813674415644,5.2156839860369875,8.220898895478998,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01355.jpg,bcc,6520,8576,1441,7267,13609,11308,4965,7686,34325,19401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1164627741408397,2.8644945834969073,3.1290411569353522,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01356.jpg,bcc,2421,3160,1111,4369,3238,6860,2840,4369,8463,5807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.86028806584363,79.5537962962963,87.59188271604938,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01357.jpg,bcc,8962,14806,2845,14369,8790,22328,12138,21218,46849,30974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8669243174994,56.056472747721465,81.06431367972074,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01358.jpg,bcc,1954,3611,1479,6117,6970,11430,5144,5878,8051,7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.719394900741655,19.478368470753008,25.888951076403995,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01359.jpg,bcc,971,1346,692,1943,2337,2736,1362,1201,1317,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75246913580247,25.277109053497945,34.6795267489712,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01360.jpg,bcc,5822,8472,4020,12495,18916,17768,10282,12793,20114,19369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.37417373128628,66.62914725885686,67.96429405086526,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01361.jpg,bcc,652,954,663,4201,4977,5344,1929,1430,4928,1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7287822682468783,2.4999230761069082,2.9125985421595986,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01362.jpg,bcc,1359,2125,1372,6732,9585,9866,3784,3035,4730,4017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.179585459792678,8.534910184723445,11.650221753015948,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01363.jpg,bcc,1102,1413,827,1774,1933,2135,1408,1347,1424,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.402973251028808,23.438641975308645,32.98862139917696,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01364.jpg,bcc,5022,7318,869,9404,19024,17968,4275,9462,38750,16692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.506371420386423,5.912938068308417,6.329584398773462,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01365.jpg,bcc,1715,2401,1103,2864,3221,4382,2221,2227,2777,4156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.37462962962963,43.966800411522634,56.77472222222222,0.0,96571.0,1256.0,0.7692673743098601
train_nb\bcc\bcc01366.jpg,bcc,5619,10878,1106,10961,13130,21208,6525,12415,74533,23373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2471219853791555,2.9483787626393916,3.7134399303971395,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01367.jpg,bcc,1001,1380,582,2933,4045,3761,1543,1491,3582,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6255795817462255,1.5136632749419092,1.6221127014610235,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01368.jpg,bcc,2968,8232,1614,20493,11644,40139,11954,18297,53519,15686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.92590637566447,96.1991824846948,97.96284045454064,0.0,375769.0,2452.0,0.7853981633974483
train_nb\bcc\bcc01369.jpg,bcc,859,1135,790,1765,2417,2027,1063,913,921,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.559588477366255,15.989578189300413,25.759629629629632,0.0,96571.0,1256.0,0.7692673743098601
